reject_id,reason,duplicate_of_hash,source_csv,source_csv_row_index,item_id,page_index,candidate_text_candidate,source_norm_hash,mining_score,extraction_quality_proxy,categories_from_mining,risk_notes
MCT-UWINDSOR-365-REJECT-0748,same_item_page_source_page_cap,71fcd2a28b9a8927,quote_candidates_priority.csv,983,937,6,"If you hate oomoone. and wont to 1:111 02"" punish them you will see that you lute with your R-Iheic being never with your hood. Thin 10 what no call the objective an the stage - to get the desire after it ie undomtood and to pour it into our body. this in the whole procedure.",fc36577d3df35c1f,106,0.881,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0749,overrepresented_item_cap_2,,quote_candidates_priority.csv,553,820,4,"If the setting as a composition of certain gestures around the actor. is is disharmony with the creative idea, then the audience will subconsciously do the following thing; I on following the actor's acting but something will make me unhappy - as audience I do not know what it is, but perhaps it is the chair which has too high a back. Perhaps the gesture of the whole scene requires that the chair will be low. with a low back.",a011f3ad24cab578,110,0.888,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0750,same_item_page_source_page_cap,7ed7cd812182a9a0,quote_candidates_priority.csv,864,863,2,"When we have the whole play and we know tho content and tho succession of ewento, then we are kings in our actor's profession - we rule everything. I This is the real imagination which we must have today, and opposite to it in the actor who says: Before I know the whole play. my part, and all my words. where I am standing. who is my partner. etc; I cannot start to play.",9f760e5dfc6244a9,107,0.892,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0751,substring_or_overlap_duplicate,b4e10db4529a5d53,quote_candidates_priority.csv,770,653,7,"Therefore. the result of all the evil things you wish to do is exactly the opposite! The director must always find the difference between action and acting. ihe action is the preparation for acting. let us supeoso your psychological gesture is ""pushingﬂ Rho purer your pushing is at the beginning - that is in the slutonic world - the richer will be your gushing in the world of the performance.",30313d055e5917e6,108,0.896,actor_struggle;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0752,overrepresented_item_cap_2,,quote_candidates_priority.csv,836,1078,3,"Or let us take, ""To delve into the problem.” We can get to the point at which all these gestures will become an obvious thing to the actor's mind and soul. Then the | actor will see that from whatever side he approaches the probe lem of preparing his part, everything awakens in him the desire to make a preparatory gesture, and in this case atmosphere can be used.",d1c310168f134952,107,0.881,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0753,overrepresented_item_cap_2,,quote_candidates_priority.csv,270,1070,1,"1941 MICHAEL GHEKHOV'S FIRST CLASS FOR PROFESSIOHAL ACTORS ""WHY IS A METHOD NEEDED IN THE THEATRE 0F TODAY?"" (Checked and Corrected by Michael Chekhov) THE NEED FOR AN ACTING TECHNIQUE THE ACTOR'S BODY AS AN IHSTHUHEHT THE ACTOR'S PSYCHOLOGY THE INTELLECT THE ACTOR‘S VOICE THE ORIGINS or THE THEATRE THE DEGKNERATION OF THE THEATRE THE AGTOR'S RELATIONSHIP To COHTEHTORAHT LIFE THE THFATR}: OF THE FUTURE THE PERTORHAHCE THE ATHospHERE — THE FEELINGS ~ THE OBJECTIVE RADIATION DEVELOPmG THE ACTOR‘S NATURE Hamlet Stanislava Dr.",fcc598e5af2775f9,115,0.885,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0754,overrepresented_item_cap_2,,quote_candidates_priority.csv,700,853,4,"Now, I will count to ten. will you please change entirely the world in which you are living. and be in the world of legato where everything is flowing. slowly like a growing plant. We have to do it in tremendous tempo - creative legato. i want you to give everything out so that you will get the feeling of certain warmth and life moving in atroame.~ Do it with your inner activity. and the body will follow it.",f5686dd762fd122e,109,0.889,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0755,overrepresented_item_cap_2,,quote_candidates_priority.csv,748,558,11,"It will bear in mind that the essence of the actor's art is: to convey, with the aid of his body and all his outer means of expression. the inner spiritual facts and events; to give expreseion to the author's idea, to the director's idea. and to the idea of his own self. In order to accomplish. this, the outer means of expreesion of the actor must be permeated by the power of a living spirit.",d29302d35e4c60dd,108,0.894,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0756,overrepresented_item_cap_2,,quote_candidates_priority.csv,998,656,6,"A3 a result of changing the tempo many other things wore changed. it means that you massage the soul by changing the same gesture. this is good, but you must always remember that if you change the gesture then you will produce another gesture. which may not be right.",32c5e76b6ae006ac,106,0.891,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0757,overrepresented_item_cap_2,,quote_candidates_priority.csv,966,663,3,"If the director Will keep the spiral in mind, tho actors will find the right approach. (Director's cxorcise:) Alina's gesture must be one of real freedom and trust. whilo Balladina's is tight and compressed. Alina's gesture is to bring her hands from behind her back and say.",ff054198f8cfd711,106,0.879,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0758,same_item_page_source_page_cap,60227ac5fcd1427f,quote_candidates_priority.csv,771,802,2,This con- ‘tradictc the fairy tale quality. which is always a mixture of reality and unreality: end this mixturc makes the beauty of the fairy tale. But if we consider what :3 saw as work in progress. than this is not a mistake.,e479334b160f1c8e,108,0.888,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0759,same_item_page_source_page_cap,25a0388f76c8fa1a,quote_candidates_priority.csv,711,675,1,The director has insisted on repeating the psychological gesture until the actors have understood that they must use tho whole body as music. The words must come quite naturallx on the psychological gesture.,24cdf17aa519392f,109,0.889,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0760,overrepresented_item_cap_2,,quote_candidates_priority.csv,703,859,2,"Therefore, we need all the points - one point after another: Feeling of truth, feoling of beauty. justification, feeling of form, feeling of the whole. objective. ctc. Through this preparation we will be able to",378016c249302f87,109,0.883,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0761,same_item_page_source_page_cap,9b271ccc4979e24f,quote_candidates_priority.csv,980,820,8,"If you take it in you can not, you can speak. or move - there is a whole story~ to act, describe. move in this, We are blind to this gesture because we do not need it in our everyday life. or in our profession now. Our profession is contracting. undeveloped and shrunken.",f7247e9bc816c55a,106,0.883,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
